n,rn,dn0,dn1,dn2,dn3,dn4
10096,0.000008301987227,9.94223913132845,-9127.8512752077,-5.23060399410812E-04,-6.90038899944442E-07,3.29993280184016E-09
10097,0.000008687603221,23.61685196111510,11806.3615747889,-2.49390161200726E-04,-2.25005229173230E-07,1.00254621116640E-09
10098,0.000007669617054,8.56681316250559,15279.0817412189,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
10099,0.000010257200948,6.08093140190218,18040.5655190242,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
10100,0.000007285213701,78.02555439852990,7072.0695409816,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
10101,0.000007817384385,8.14276029206951,14306.7576824016,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
10102,0.000008529815744,3.46653310935093,-8545.9443560353,-5.53974976725379E-04,-7.26442977482540E-07,3.47451420840771E-09
10103,0.000007300901611,-38.25603458065730,23672.3712051156,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
10104,0.000010155696732,12.20446072750390,7578.6979016411,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
10105,0.000007669123153,22.11486945176670,12172.1600726258,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
10106,0.000008047113255,24.82799157866490,17745.7755861154,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
10107,0.000009261006660,6.52574159343471,122.7989410700,-4.01682568963052E-04,-4.75724103327885E-07,2.23853020978706E-09
10108,0.000008962182436,18.00535282888560,16878.9299257266,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
10109,0.000007762804559,91.51388305969620,13976.3507500284,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
10110,0.000009046996541,12.90957849954980,15699.3346585069,-4.98780322401453E-04,-4.50010458346461E-07,2.00509242233281E-09
10111,0.000010164065543,-5.55628481985583,-4651.8172865020,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
10112,0.000007761962872,32.11881173562650,7212.0958913069,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
10113,0.000007299563947,2.07218793158572,7166.9938222324,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
10114,0.000009493956312,34.77269317997050,34780.4316615409,-1.32366352247667E-04,1.24235445039043E-07,-8.16038388043571E-10
10115,0.000007386711039,34.55704786344060,15361.9191796589,-9.70977534384004E-05,2.57136449814237E-08,-2.33437787454241E-10
10116,0.000007403531050,-7.08654008937585,18564.8475095157,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
10117,0.000010218059008,23.69052002255730,-5120.0893172657,-5.23060399410812E-04,-6.90038899944442E-07,3.29993280184016E-09
10118,0.000007870034107,14.72029598724520,14774.7270830587,-3.52685988092668E-05,9.85218000576192E-08,-5.82600600589329E-10
10119,0.000007283954403,36.51147373648800,7293.9163263119,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
10120,0.000008683438377,64.20863486238130,15529.9524106265,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
10121,0.000007633294831,12.94116160358680,16672.1013576726,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
10122,0.000010161348090,13.08077276224230,24691.8279322965,4.56877223286978E-04,7.52156622463964E-07,-3.70795199586195E-09
10123,0.000008223478122,-26.79470617432060,8785.7944281722,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
10124,0.000009720572046,4.67133721744022,-2935.5615904682,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
10125,0.000009375658033,-105.25893148187700,18834.8209774801,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
10126,0.000007471337699,-46.45691187762480,16458.3083397573,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
10127,0.000010208920622,31.38491005719980,23214.2724748469,-6.55426751658479E-04,-5.65803454905399E-07,2.48389441379659E-09
10128,0.000008680536600,15.64529480619140,24446.0728569727,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
10129,0.000007622772633,16.27188811938080,7228.7813737841,-5.89243575534645E-04,-6.27921177424921E-07,2.89191360781838E-09
10130,0.000007738784335,7.97495034949384,-1038.1873158542,-4.01682568963052E-04,-4.75724103327885E-07,2.23853020978706E-09
10131,0.000007892153531,9.30386634246725,-1094.0099967541,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
10132,0.000007450245776,-44.93144920293310,26440.0329849737,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
10133,0.000008199465294,60.54374157051360,8786.4990600884,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
10134,0.000010181221210,20.94449878584400,32035.8438292891,5.30176435765757E-05,3.43895457933937E-07,-1.84801278965332E-09
10135,0.000007388476114,-27.66625658851790,7754.1041482252,-4.03859579710402E-04,-4.08261164530027E-07,1.85993920620862E-09
10136,0.000008241052601,-0.53005505859261,15087.9477542689,-1.28012330752967E-04,-1.06904325566739E-08,-5.88563808866977E-11
10137,0.000009782053451,17.19168049383410,5732.1504860165,-1.56646429257026E-04,-1.15792996558937E-07,4.78801991463777E-10
10138,0.000007344221488,0.86368136450262,7167.2663654452,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
10139,0.000007196018862,4.36085732916730,4178.4631345530,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
10140,0.000010136863683,11.76639682773950,19612.6493977962,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
