n,un,Bn0,Bn1,Bn2,Bn3,Bn4
88,0.000190000000000,11.87928723601380,32791.2384761478,3.95534939403403E-04,7.46195014071464E-07,-3.68294045805351E-09
89,0.000190000000000,-1.45478954044407,-71.0176857441,1.85481928187827E-04,2.19616379663594E-07,-1.03270162213142E-09
90,0.000155332501988,5.46210241231261,8357.0249140807,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
91,0.000180000000000,6.16589864121768,16728.4005349909,1.19102887336825E-04,2.81821368645715E-07,-1.43926637510987E-09
92,0.000170000000000,20.03825143213530,13066.7470874204,-2.15324831647692E-04,-1.22370997065600E-07,5.58253257524008E-10
93,0.000140588595478,9.32178834069065,8346.7156328253,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
94,0.000160000000000,7.35685542880324,6690.5356430124,-4.32110275532061E-04,-4.45281634182287E-07,2.08896034102795E-09
95,0.000160000000000,13.43701176782310,24394.9729369511,2.99743923284393E-04,5.69517079221330E-07,-2.90499872907152E-09
96,0.000160000000000,8.65144320671098,34047.8423865760,3.90207176417586E-04,7.47427798299789E-07,-3.79181991455709E-09
97,0.000130000000000,15.25185333590700,15613.7475953947,-2.51567171948076E-04,-1.57542290375372E-07,6.23955207587972E-10
98,0.000107684643638,2.55105296271317,8433.2425003339,8.82862423858425E-05,2.45373657876317E-07,-1.26541218906399E-09
99,0.000107684643638,10.12953548487040,8433.6898146493,-2.16298573138809E-04,-2.56064090432991E-07,1.20655580817730E-09
100,0.000150000000000,22.39380598252210,21395.4385120438,-6.30324238853666E-05,1.28347877089054E-07,-6.77730741096642E-10
101,0.000111251776495,-19.28096011650880,25088.5478067970,3.92871057910494E-04,7.46811406185627E-07,-3.73738018630530E-09
102,0.000108227096686,12.44004369087150,16745.2369013074,-2.82481749262643E-04,-1.93946367913470E-07,7.98536614155516E-10
103,0.000123389144805,9.24186310528523,7929.1114993313,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
104,0.000112028160462,13.78974680631240,8421.0146380143,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
105,0.000106629361276,35.10058935448530,25093.1502066799,8.82862423858425E-05,2.45373657876317E-07,-1.26541218906399E-09
106,0.000102931518701,9.18421928559691,-121.6954136757,-1.54469418509676E-04,-1.83255935356796E-07,8.57392995042214E-10
107,0.000140000000000,24.70623484505240,30352.4318918813,8.65961023840510E-05,3.79683143357872E-07,-1.96815446796908E-09
108,0.000140000000000,10.41219670667990,7947.1395534406,-4.37438038517878E-04,-4.44048849953962E-07,1.98008088452437E-09
109,0.000140000000000,4.88708304519201,-18505.0880965942,-4.56390352541420E-04,-6.85310075780268E-07,3.38380072053530E-09
110,0.000140000000000,5.47009218023534,-9129.3422272789,1.23171438512708E-04,7.87697634686950E-08,-3.74174350943528E-10
111,0.000140000000000,4.42769180432038,8504.4538330731,-2.52054042693635E-04,-2.24388837059068E-07,9.48106482914619E-10
112,0.000140000000000,-0.55453360401666,8467.2232046157,-9.48228103274662E-05,-4.17929270477345E-08,1.44425995602530E-10
113,0.000096955674762,-4.03021531276217,-8417.4666492676,-1.54469418509676E-04,-1.83255935356796E-07,8.57392995042214E-10
114,0.000096813612920,-0.77440366223363,8449.4656657156,-2.82481749262643E-04,-1.93946367913470E-07,7.98536614155516E-10
115,0.000105127581525,9.85985142882217,8402.3145623526,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
116,0.000130000000000,20.02309220179010,31818.5852680457,-3.51328806879385E-04,-1.31212253279786E-07,3.36077691881941E-10
117,0.000130000000000,17.63957119389200,5366.3576180110,-3.70281120902927E-04,-3.72473479106092E-07,1.73979752789286E-09
118,0.000130000000000,6.58658950748232,7143.0451796143,-3.29936556983326E-05,3.10152280284609E-08,-2.04736817532557E-10
119,0.000108541296627,13.14194267946460,9185.7266694224,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
120,0.000100000000000,6.48016294892678,7771.3771449909,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
121,0.000120000000000,23.29406191894950,29933.6794024036,-3.43337162400660E-04,-1.33061429622274E-07,4.99396876637310E-10
122,0.000120000000000,15.29580855887970,22091.3145818312,-1.22197697021591E-04,5.49233298986965E-08,-2.74128199709765E-10
123,0.000110000000000,7.28576328343534,-10804.6986271848,-3.01434063286185E-04,-4.35207593739776E-07,2.20225645016644E-09
124,0.000093250503713,10.66835078125570,8322.1324690243,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
125,0.000085009088245,10.51016564877110,6951.5537781498,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
126,0.000082886632512,29.40725490068220,16761.8289497402,-6.40061653764836E-05,-5.34521627833696E-09,-2.94281904433488E-11
127,0.000082558474534,-18.29873923025700,16762.4862144898,2.40578650148168E-04,4.96092532030972E-07,-2.50139618768465E-09
128,0.000100000000000,14.38039339210710,32304.9118720968,2.21030662620089E-05,3.07491380395839E-07,-1.67343138308578E-09
129,0.000080000000000,7.09625645475624,-8467.2475849468,9.49207426910504E-05,4.17492938164346E-08,-1.45153216124195E-10
130,0.000080584601377,16.66518957822730,9108.1744084103,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
131,0.000065524020894,7.03973196479215,8477.2369910486,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
132,0.000076482276851,-2.53457271849535,104.0633874013,-2.16298573138809E-04,-2.56064090432991E-07,1.20655580817730E-09
133,0.000076465672126,4.22093037593240,105.4860783350,-2.16298573138809E-04,-2.56064090432991E-07,1.20655580817730E-09
134,0.000090000000000,17.06596211979590,15508.9672326951,-3.79324803021753E-05,9.91381921717819E-08,-6.37040328841119E-10
135,0.000090000000000,9.02458307186955,8294.9043673368,1.80543103583984E-04,2.87739343806915E-07,-1.46500513343998E-09
136,0.000090000000000,3.98345979379391,16762.1575821150,8.82862423858425E-05,2.45373657876317E-07,-1.26541218906399E-09
137,0.000090000000000,4.85574927270996,7176.8622470635,-5.86784023906665E-05,-6.57800050666229E-09,7.94512660602307E-11
138,0.000090000000000,2.41394334661010,104.7747328682,-2.16298573138809E-04,-2.56064090432991E-07,1.20655580817730E-09
139,0.000075198128283,-0.37077015324188,8359.8698281385,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
140,0.000069291714827,9.02915672998457,16762.8689275819,8.82862423858425E-05,2.45373657876317E-07,-1.26541218906399E-09
141,0.000069268994988,2.07922053552738,16761.4462366481,8.82862423858425E-05,2.45373657876317E-07,-1.26541218906399E-09
142,0.000082402233908,7.67692972962503,7106.6583001740,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
143,0.000064630394995,3.61924028751865,8432.7548120247,-6.40061653764836E-05,-5.34521627833696E-09,-2.94281904433488E-11
144,0.000064616272204,9.06122741128935,8434.1775029585,-6.40061653764836E-05,-5.34521627833696E-09,-2.94281904433488E-11
145,0.000081917723578,13.00334407972640,7111.9179648064,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
146,0.000070000000000,17.60740788629380,23942.4390200182,-9.92747641857504E-05,9.31765837792822E-08,-6.12028791032678E-10
147,0.000079365343260,8.84626270751197,8479.8668233647,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
148,0.000069772390507,14.56465825824410,9578.7476391154,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
149,0.000060000000000,13.95968602302710,9027.9923150820,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
150,0.000060000000000,5.48971948764498,9061.7737425371,-6.40061653764836E-05,-5.34521627833696E-09,-2.94281904433488E-11
151,0.000060000000000,0.90768365275903,7805.1585724461,-6.40061653764836E-05,-5.34521627833696E-09,-2.94281904433488E-11
152,0.000080000000000,27.96204533186660,47219.3642068645,-4.14162283689161E-05,3.68992710801198E-07,-2.02701084885578E-09
153,0.000080000000000,16.81040740283250,14323.3509978485,-2.20652594633509E-04,-1.21138212837274E-07,4.49373801020428E-10
154,0.000080000000000,16.69282225463730,41261.9052519343,1.71731592531426E-04,5.58826646664656E-07,-2.96385510995822E-09
155,0.000080000000000,12.94025400849290,13762.6231572077,-2.74490104783917E-04,-1.95795544255958E-07,9.61855798910885E-10
156,0.000080000000000,9.56685837348357,23834.2450963103,2.45906413133985E-04,4.94859747802647E-07,-2.39251673118107E-09
157,0.000080000000000,-5.99278293825464,-8365.9520632435,2.37287547451827E-06,-6.75502052604582E-08,3.77136562535108E-10
158,0.000062916140622,10.15009764318990,7267.0224868306,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
159,0.000066331209697,7.81243620060367,7536.0905296383,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
160,0.000071389511749,22.22159438784650,8439.4996319344,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
161,0.000058736195175,9.04073470630561,6558.5328084568,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
162,0.000060000000000,18.26121311159460,8365.9033025813,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
163,0.000053042837422,-10.58477151152870,8418.0470463519,-2.82481749262643E-04,-1.93946367913470E-07,7.98536614155516E-10
164,0.000052967416357,-13.84058264934960,-8448.8852686313,-1.54469418509676E-04,-1.83255935356796E-07,8.57392995042214E-10
165,0.000050429429861,10.58866357237270,6586.9187418670,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
166,0.000060000000000,15.43235976784470,7737.5957175357,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
167,0.000060000000000,19.30461670751470,10250.8260577179,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
168,0.000060425404444,7.18895524748217,-1185.6218646781,-1.85383995824243E-04,-2.19660012894893E-07,1.03197440160975E-09
169,0.000063897869756,10.80136517145500,8452.6538272476,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
170,0.000051611735176,-50.32334388624500,8421.2602327676,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
171,0.000070000000000,17.66753765140330,23489.8938434223,-5.03621214641711E-04,-3.81931127434440E-07,1.57206169050259E-09
172,0.000070000000000,19.16596195321930,22652.0424224719,-6.83601868711836E-05,1.29580661317380E-07,-7.86610197600222E-10
173,0.000070000000000,11.93858746600720,25232.8243579015,-1.35517104486134E-04,5.80052904695098E-08,-5.46326840968714E-10
174,0.000070000000000,9.68444352167867,-3104.3091577754,-1.46477774030950E-04,-1.85105111699284E-07,1.02071217979758E-09
175,0.000050809716377,12.34099001228940,7056.3190352790,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
176,0.000055145331173,-14.20689231976870,8415.4172140357,-2.82481749262643E-04,-1.93946367913470E-07,7.98536614155516E-10
177,0.000055053685337,-17.46270293123390,-8451.5151009475,-1.54469418509676E-04,-1.83255935356796E-07,8.57392995042214E-10
